ts,line,soil_moisture,current_volume,air_temp,air_humidity,pressure
2023-06-30 12:22:10.726,1,22.99,154,23.5,76.5,1008.3
2023-06-30 12:27:18.719,2,30.14,165,23.0,76.5,1008.2
2023-06-30 12:29:12.470,3,43.18,0,23.0,76.5,1008.2
2023-06-30 12:32:12.084,1,22.99,154,23.0,76.5,1008.2
2023-06-30 12:37:20.074,2,30.14,165,22.1,78.5,1008.1
2023-06-30 12:39:13.849,3,43.18,0,22.1,78.5,1008.1
2023-06-30 12:42:13.460,1,23.03,154,22.1,78.5,1008.1
2023-06-30 12:47:21.432,2,30.07,165,21.6,80.5,1008.1
2023-06-30 12:49:15.213,3,43.18,0,21.6,80.5,1008.1
2023-06-30 12:52:14.825,1,23.03,154,21.6,80.5,1008.1
2023-06-30 12:57:22.804,2,30.07,165,21.5,82.0,1008.2
2023-06-30 12:59:16.575,3,43.18,0,21.5,82.0,1008.2
2023-06-30 13:02:16.206,1,23.03,154,21.5,82.0,1008.2
2023-06-30 13:07:24.172,2,30.14,165,21.0,83.0,1008.2
2023-06-30 13:09:17.931,3,43.18,0,21.0,83.0,1008.2
2023-06-30 13:12:17.551,1,23.14,154,21.0,83.0,1008.2
2023-06-30 13:17:25.522,2,30.26,165,20.7,85.0,1008.2
2023-06-30 13:19:19.293,3,43.18,0,20.7,85.0,1008.2
2023-06-30 13:22:18.929,1,23.2,154,20.7,85.0,1008.2
2023-06-30 13:27:26.882,2,30.26,165,20.6,86.0,1008.2
2023-06-30 13:29:20.658,3,43.18,0,20.6,86.0,1008.2
2023-06-30 13:32:20.287,1,23.2,154,20.6,86.0,1008.2
2023-06-30 13:37:28.243,2,30.26,165,20.3,88.0,1008.5
2023-06-30 13:39:22.031,3,43.18,0,20.3,88.0,1008.5
2023-06-30 13:42:21.639,1,23.29,154,20.3,88.0,1008.5
2023-06-30 13:47:29.597,2,30.14,165,19.8,89.0,1008.3
2023-06-30 13:49:23.370,3,43.28,0,19.8,89.0,1008.3
2023-06-30 13:52:22.993,1,23.41,154,19.8,89.0,1008.3
2023-06-30 13:57:30.965,2,30.26,165,19.4,90.5,1008.3
2023-06-30 13:59:24.734,3,43.28,0,19.4,90.5,1008.3
2023-06-30 14:02:24.388,1,23.5,154,19.4,90.5,1008.3
2023-06-30 14:07:32.317,2,30.26,165,19.4,90.5,1008.2
2023-06-30 14:09:26.101,3,43.79,0,19.4,90.5,1008.2
2023-06-30 14:12:25.743,1,23.56,154,19.4,90.5,1008.2
2023-06-30 14:17:33.689,2,30.33,165,19.4,91.5,1008.1
2023-06-30 14:19:27.443,3,44.38,0,19.4,91.5,1008.1
2023-06-30 14:22:27.136,1,23.88,154,19.4,91.5,1008.1
2023-06-30 14:27:35.046,2,30.33,165,19.5,92.0,1008.1
2023-06-30 14:29:28.818,3,44.96,0,19.5,92.0,1008.1
2023-06-30 14:32:28.493,1,24.47,154,19.5,92.0,1008.1
2023-06-30 14:37:36.391,2,30.41,165,19.9,92.0,1008.1
2023-06-30 14:39:30.164,3,45.34,0,19.9,92.0,1008.1
2023-06-30 14:42:29.838,1,24.84,154,19.9,92.0,1008.1
2023-06-30 14:47:37.756,2,30.53,165,20.3,91.5,1008.0
2023-06-30 14:49:31.527,3,45.61,0,20.3,91.5,1008.0
2023-06-30 14:52:31.222,1,25.06,154,20.3,91.5,1008.0
2023-06-30 14:57:39.118,2,30.8,165,20.3,90.5,1007.9
2023-06-30 14:59:32.882,3,45.98,0,20.3,90.5,1007.9
2023-06-30 15:02:32.597,1,25.17,154,20.3,90.5,1007.9
2023-06-30 15:07:40.476,2,31,165,20.3,90.0,1008.0
2023-06-30 15:12:33.946,1,25.35,154,20.3,90.0,1008.0
2023-06-30 15:17:41.841,2,31.13,165,19.6,90.5,1007.9
2023-06-30 15:19:35.597,3,46.87,0,19.6,90.5,1007.9
2023-06-30 15:22:35.308,1,29.69,154,19.6,90.5,1007.9
2023-06-30 15:27:43.201,2,31.41,165,19.3,90.5,1007.9
2023-06-30 15:29:36.952,3,48.46,0,19.3,90.5,1007.9
2023-06-30 15:32:36.684,1,31.21,154,19.3,90.5,1007.9
2023-06-30 15:37:44.572,2,31.96,165,19.0,90.5,1007.9
2023-06-30 15:39:38.323,3,50.02,0,19.0,90.5,1007.9
2023-06-30 15:42:38.059,1,34.54,154,19.0,90.5,1007.9
2023-06-30 15:47:45.935,2,33.02,165,19.0,90.5,1007.7
2023-06-30 15:49:39.682,3,51.32,0,19.0,90.5,1007.7
2023-06-30 15:52:39.409,1,33.87,154,19.0,90.5,1007.7
2023-06-30 15:57:47.288,2,33.8,165,19.1,90.0,1007.6
2023-06-30 15:59:41.034,3,51.68,0,19.1,90.0,1007.6
2023-06-30 16:02:40.777,1,33.37,154,19.1,90.0,1007.6
2023-06-30 16:07:48.645,2,34.31,165,19.0,90.0,1007.7
2023-06-30 16:09:42.383,3,51.88,0,19.0,90.0,1007.7
2023-06-30 16:12:42.130,1,33.02,154,19.0,90.0,1007.7
2023-06-30 16:17:50.005,2,34.75,165,18.9,91.0,1007.8
2023-06-30 16:19:43.758,3,51.95,0,18.9,91.0,1007.8
2023-06-30 16:22:43.497,1,32.59,154,18.9,91.0,1007.8
2023-06-30 16:27:51.431,2,35.05,165,19.2,91.5,1007.6
2023-06-30 16:29:45.107,3,52.09,0,19.2,91.5,1007.6
2023-06-30 16:32:44.858,1,32.24,154,19.2,91.5,1007.6
2023-06-30 16:37:52.720,2,35.34,165,19.6,90.5,1007.4
2023-06-30 16:39:46.464,3,52.16,0,19.6,90.5,1007.4
2023-06-30 16:42:46.223,1,31.9,154,19.6,90.5,1007.4
2023-06-30 16:47:54.083,2,35.5,165,19.9,90.0,1007.4
2023-06-30 16:49:47.825,3,52.16,0,19.9,90.0,1007.4
2023-06-30 16:52:47.598,1,31.68,154,19.9,90.0,1007.4
2023-06-30 16:57:55.429,2,35.58,165,19.8,90.0,1007.5
2023-06-30 16:59:49.189,3,52.16,0,19.8,90.0,1007.5
2023-06-30 17:02:48.943,1,31.41,154,19.8,90.0,1007.5
2023-06-30 17:07:56.802,2,35.58,165,19.6,90.5,1007.4
2023-06-30 17:09:50.553,3,52.16,0,19.6,90.5,1007.4
2023-06-30 17:12:50.321,1,31.27,154,19.6,90.5,1007.4
2023-06-30 17:17:58.167,2,35.58,165,19.5,91.0,1007.3
2023-06-30 17:19:51.920,3,52.16,0,19.5,91.0,1007.3
2023-06-30 17:22:51.683,1,30.74,154,19.5,91.0,1007.3
2023-06-30 17:27:59.512,2,35.65,165,19.3,91.0,1007.2
2023-06-30 17:29:53.265,3,52.16,0,19.3,91.0,1007.2
2023-06-30 17:32:53.044,1,30.53,154,19.3,91.0,1007.2
2023-06-30 17:38:00.871,2,35.65,165,19.3,91.0,1007.2
2023-06-30 17:39:54.637,3,52.16,0,19.3,91.0,1007.2
2023-06-30 17:42:54.403,1,30.41,154,19.3,91.0,1007.2
2023-06-30 17:48:02.242,2,35.65,165,19.3,91.0,1007.2
2023-06-30 17:49:55.992,3,52.16,0,19.3,91.0,1007.2
2023-06-30 17:52:55.778,1,30.33,154,19.3,91.0,1007.2
2023-06-30 17:58:03.606,2,35.73,165,19.3,91.5,1007.0
2023-06-30 17:59:57.362,3,52.16,0,19.3,91.5,1007.0
2023-06-30 18:02:57.138,1,30.2,154,19.3,91.5,1007.0
2023-06-30 18:08:04.980,2,35.73,165,19.2,92.0,1007.2
2023-06-30 18:09:58.725,3,52.16,0,19.2,92.0,1007.2
2023-06-30 18:12:58.497,1,30.14,154,19.2,92.0,1007.2
2023-06-30 18:18:06.332,2,35.73,165,19.1,92.5,1007.3
2023-06-30 18:20:00.085,3,52.16,0,19.1,92.5,1007.3
2023-06-30 18:22:59.861,1,29.94,154,19.1,92.5,1007.3
2023-06-30 18:28:07.697,2,35.73,165,19.1,92.5,1007.2
2023-06-30 18:30:01.449,3,52.16,0,19.1,92.5,1007.2
2023-06-30 18:33:01.216,1,29.88,154,19.1,92.5,1007.2
2023-06-30 18:38:09.054,2,35.73,165,19.1,93.0,1007.2
2023-06-30 18:40:02.812,3,52.16,0,19.1,93.0,1007.2
2023-06-30 18:43:02.578,1,29.75,154,19.1,93.0,1007.2
2023-06-30 18:48:10.415,2,35.65,165,18.9,93.0,1007.3
2023-06-30 18:50:04.160,3,52.16,0,18.9,93.0,1007.3
2023-06-30 18:53:03.935,1,29.69,154,18.9,93.0,1007.3
2023-06-30 18:58:11.784,2,35.65,165,18.7,93.5,1007.4
2023-06-30 19:00:05.545,3,52.16,0,18.7,93.5,1007.4
2023-06-30 19:03:05.321,1,29.62,154,18.7,93.5,1007.4
2023-06-30 19:08:13.152,2,35.65,165,18.7,93.5,1007.4
2023-06-30 19:10:06.882,3,52.09,0,18.7,93.5,1007.4
2023-06-30 19:13:06.682,1,29.56,154,18.7,93.5,1007.4
2023-06-30 19:18:14.503,2,35.65,165,18.8,94.0,1007.6
2023-06-30 19:20:08.235,3,52.09,0,18.8,94.0,1007.6
2023-06-30 19:23:08.029,1,29.49,154,18.8,94.0,1007.6
2023-06-30 19:28:15.867,2,35.65,165,18.7,94.5,1007.7
2023-06-30 19:30:09.594,3,52.09,0,18.7,94.5,1007.7
2023-06-30 19:33:09.394,1,29.43,154,18.7,94.5,1007.7
2023-06-30 19:38:17.223,2,35.58,165,18.7,94.5,1007.8
2023-06-30 19:40:10.947,3,51.95,0,18.7,94.5,1007.8
2023-06-30 19:43:10.768,1,29.36,154,18.7,94.5,1007.8
2023-06-30 19:48:18.585,2,35.58,165,18.7,95.0,1008.0
2023-06-30 19:50:12.315,3,52.09,0,18.7,95.0,1008.0
2023-06-30 19:53:12.143,1,28.47,154,18.7,95.0,1008.0
2023-06-30 19:58:19.944,2,35.58,165,18.7,95.0,1008.1
2023-06-30 20:00:13.684,3,52.09,0,18.7,95.0,1008.1
2023-06-30 20:03:13.530,1,28.47,154,18.7,95.0,1008.1
2023-06-30 20:08:21.294,2,35.5,165,18.7,95.0,1007.9
2023-06-30 20:10:15.027,3,51.95,0,18.7,95.0,1007.9
2023-06-30 20:13:14.879,1,28.4,154,18.7,95.0,1007.9
2023-06-30 20:18:22.647,2,35.5,165,18.7,95.0,1007.9
2023-06-30 20:20:16.400,3,51.95,0,18.7,95.0,1007.9
2023-06-30 20:23:16.247,1,28.35,154,18.7,95.0,1007.9
2023-06-30 20:28:24.017,2,35.5,165,18.9,95.0,1007.9
2023-06-30 20:30:17.753,3,51.95,0,18.9,95.0,1007.9
2023-06-30 20:33:17.603,1,28.35,154,18.9,95.0,1007.9
2023-06-30 20:38:25.389,2,35.5,165,18.8,95.0,1007.8
2023-06-30 20:40:19.122,3,52.16,0,18.8,95.0,1007.8
2023-06-30 20:43:18.987,1,28.35,154,18.8,95.0,1007.8
2023-06-30 20:48:26.754,2,35.43,165,18.7,95.0,1007.6
2023-06-30 20:50:20.456,3,52.23,0,18.7,95.0,1007.6
2023-06-30 20:53:20.350,1,28.28,154,18.7,95.0,1007.6
2023-06-30 20:58:28.109,2,35.43,165,18.6,95.0,1007.5
2023-06-30 21:00:21.820,3,52.3,0,18.6,95.0,1007.5
2023-06-30 21:03:21.719,1,28.28,154,18.6,95.0,1007.5
2023-06-30 21:08:29.501,2,35.43,165,18.5,95.5,1007.4
2023-06-30 21:10:23.189,3,52.3,0,18.5,95.5,1007.4
2023-06-30 21:13:23.062,1,28.28,154,18.5,95.5,1007.4
2023-06-30 21:18:30.854,2,35.5,165,18.5,95.5,1007.4
2023-06-30 21:20:24.535,3,52.3,0,18.5,95.5,1007.4
2023-06-30 21:23:24.431,1,28.28,154,18.5,95.5,1007.4
2023-06-30 21:28:32.214,2,35.5,165,18.4,95.5,1007.6
2023-06-30 21:30:25.910,3,52.43,0,18.4,95.5,1007.6
2023-06-30 21:33:25.795,1,28.22,154,18.4,95.5,1007.6
2023-06-30 21:38:33.579,2,35.5,165,18.3,95.5,1007.6
2023-06-30 21:40:27.269,3,52.43,0,18.3,95.5,1007.6
2023-06-30 21:43:27.164,1,28.22,154,18.3,95.5,1007.6
2023-06-30 21:48:34.948,2,35.5,165,18.3,95.5,1007.7
2023-06-30 21:50:28.626,3,52.43,0,18.3,95.5,1007.7
2023-06-30 21:53:28.527,1,28.22,154,18.3,95.5,1007.7
2023-06-30 21:58:36.298,2,35.58,165,18.3,95.5,1007.7
2023-06-30 22:00:29.975,3,52.3,0,18.3,95.5,1007.7
2023-06-30 22:03:29.886,1,28.22,154,18.3,95.5,1007.7
2023-06-30 22:08:37.675,2,35.58,165,18.1,95.5,1007.6
2023-06-30 22:10:31.346,3,52.43,0,18.1,95.5,1007.6
2023-06-30 22:13:31.246,1,28.22,154,18.1,95.5,1007.6
2023-06-30 22:18:39.034,2,35.58,165,18.1,95.5,1007.5
2023-06-30 22:20:32.708,3,52.3,0,18.1,95.5,1007.5
2023-06-30 22:23:32.606,1,28.17,154,18.1,95.5,1007.5
2023-06-30 22:28:40.383,2,35.58,165,17.9,96.0,1007.5
2023-06-30 22:30:34.067,3,52.3,0,17.9,96.0,1007.5
2023-06-30 22:33:34.001,1,28.17,154,17.9,96.0,1007.5
2023-06-30 22:38:41.748,2,35.58,165,17.9,96.0,1007.4
2023-06-30 22:40:35.413,3,52.3,0,17.9,96.0,1007.4
2023-06-30 22:43:35.353,1,28.17,154,17.9,96.0,1007.4
2023-06-30 22:48:43.108,2,35.58,165,17.9,96.0,1007.5
2023-06-30 22:50:36.775,3,52.3,0,17.9,96.0,1007.5
2023-06-30 22:53:36.708,1,28.1,154,17.9,96.0,1007.5
2023-06-30 22:58:44.478,2,35.58,165,17.9,96.0,1007.4
2023-06-30 23:00:38.133,3,52.3,0,17.9,96.0,1007.4
2023-06-30 23:03:38.079,1,28.1,154,17.9,96.0,1007.4
2023-06-30 23:08:45.824,2,35.58,165,17.9,96.0,1007.5
2023-06-30 23:10:39.505,3,52.3,0,17.9,96.0,1007.5
2023-06-30 23:13:39.453,1,28.03,154,17.9,96.0,1007.5
2023-06-30 23:18:47.198,2,35.58,165,18.0,96.0,1007.5
2023-06-30 23:20:40.847,3,52.3,0,18.0,96.0,1007.5
2023-06-30 23:23:40.807,1,28.03,154,18.0,96.0,1007.5
2023-06-30 23:28:48.552,2,35.58,165,18.1,96.0,1007.4
2023-06-30 23:30:42.208,3,52.3,0,18.1,96.0,1007.4
2023-06-30 23:33:42.168,1,28.03,154,18.1,96.0,1007.4
2023-06-30 23:38:49.906,2,35.58,165,18.1,96.0,1007.3
2023-06-30 23:40:43.571,3,52.3,0,18.1,96.0,1007.3
2023-06-30 23:43:43.529,1,27.98,154,18.1,96.0,1007.3
2023-06-30 23:48:51.266,2,35.58,165,18.0,96.0,1007.3
2023-06-30 23:50:44.919,3,52.3,0,18.0,96.0,1007.3
2023-06-30 23:53:44.906,1,27.86,154,18.0,96.0,1007.3
2023-06-30 23:58:52.623,2,35.58,165,17.9,96.0,1007.3
2023-07-01 00:00:46.276,3,52.23,0,17.9,96.0,1007.3
2023-07-01 00:03:46.280,1,27.86,154,17.9,96.0,1007.3
2023-07-01 00:08:53.990,2,35.5,165,18.0,96.0,1007.2
2023-07-01 00:10:47.641,3,52.3,0,18.0,96.0,1007.2
2023-07-01 00:13:47.646,1,27.86,154,18.0,96.0,1007.2
2023-07-01 00:18:55.345,2,35.5,165,18.0,96.0,1007.2
2023-07-01 00:20:49.005,3,52.3,0,18.0,96.0,1007.2
2023-07-01 00:23:49.010,1,27.79,154,18.0,96.0,1007.2
2023-07-01 00:28:56.709,2,35.5,165,18.0,96.0,1007.1
2023-07-01 00:30:50.353,3,52.23,0,18.0,96.0,1007.1
2023-07-01 00:33:50.365,1,27.79,154,18.0,96.0,1007.1
2023-07-01 00:38:58.054,2,35.5,165,17.9,96.0,1006.9
2023-07-01 00:40:51.721,3,52.23,0,17.9,96.0,1006.9
2023-07-01 00:43:51.736,1,27.72,154,17.9,96.0,1006.9
2023-07-01 00:48:59.437,2,35.5,165,17.8,96.0,1007.0
2023-07-01 00:50:53.091,3,52.23,0,17.8,96.0,1007.0
2023-07-01 00:53:53.091,1,27.72,154,17.8,96.0,1007.0
2023-07-01 00:59:00.803,2,35.43,165,17.9,96.0,1007.1
2023-07-01 01:00:54.434,3,52.23,0,17.9,96.0,1007.1
2023-07-01 01:03:54.449,1,27.67,154,17.9,96.0,1007.1
2023-07-01 01:09:02.168,2,35.43,165,17.8,96.0,1007.1
2023-07-01 01:10:55.798,3,52.23,0,17.8,96.0,1007.1
2023-07-01 01:13:55.813,1,27.67,154,17.8,96.0,1007.1
2023-07-01 01:19:03.563,2,35.43,165,17.9,96.0,1007.0
2023-07-01 01:20:57.152,3,52.23,0,17.9,96.0,1007.0
2023-07-01 01:23:57.181,1,27.6,154,17.9,96.0,1007.0
2023-07-01 01:29:04.893,2,35.43,165,17.9,96.0,1007.1
2023-07-01 01:30:58.539,3,52.23,0,17.9,96.0,1007.1
2023-07-01 01:33:58.538,1,27.6,154,17.9,96.0,1007.1
2023-07-01 01:39:06.251,2,35.43,165,17.9,96.0,1006.8
2023-07-01 01:40:59.870,3,52.23,0,17.9,96.0,1006.8
2023-07-01 01:43:59.894,1,27.6,154,17.9,96.0,1006.8
2023-07-01 01:49:07.614,2,35.43,165,17.8,96.0,1006.7
2023-07-01 01:51:01.236,3,52.23,0,17.8,96.0,1006.7
2023-07-01 01:54:01.261,1,27.55,154,17.8,96.0,1006.7
2023-07-01 01:59:08.981,2,35.43,165,17.8,96.0,1006.7
2023-07-01 02:01:02.584,3,52.16,0,17.8,96.0,1006.7
2023-07-01 02:04:02.619,1,27.55,154,17.8,96.0,1006.7
2023-07-01 02:09:10.356,2,35.34,165,17.6,96.0,1006.6
2023-07-01 02:11:03.935,3,52.23,0,17.6,96.0,1006.6
2023-07-01 02:14:03.990,1,27.55,154,17.6,96.0,1006.6
2023-07-01 02:19:11.699,2,35.34,165,17.3,96.0,1006.6
2023-07-01 02:21:05.290,3,52.23,0,17.3,96.0,1006.6
2023-07-01 02:24:05.345,1,27.48,154,17.3,96.0,1006.6
2023-07-01 02:29:13.065,2,35.34,165,17.1,96.0,1006.6
2023-07-01 02:31:06.638,3,52.16,0,17.1,96.0,1006.6
2023-07-01 02:34:06.720,1,27.48,154,17.1,96.0,1006.6
2023-07-01 02:39:14.428,2,35.2,165,17.0,96.0,1006.8
2023-07-01 02:41:08.007,3,52.16,0,17.0,96.0,1006.8
2023-07-01 02:44:08.068,1,27.43,154,17.0,96.0,1006.8
2023-07-01 02:49:15.795,2,35.2,165,17.1,96.5,1006.8
2023-07-01 02:51:09.355,3,52.09,0,17.1,96.5,1006.8
2023-07-01 02:54:09.429,1,27.43,154,17.1,96.5,1006.8
2023-07-01 02:59:17.159,2,35.2,165,17.2,96.5,1006.7
2023-07-01 03:01:10.728,3,52.09,0,17.2,96.5,1006.7
2023-07-01 03:04:10.795,1,27.43,154,17.2,96.5,1006.7
2023-07-01 03:09:18.517,2,35.2,165,17.2,96.5,1006.6
2023-07-01 03:11:12.088,3,52.09,0,17.2,96.5,1006.6
2023-07-01 03:14:12.156,1,27.36,154,17.2,96.5,1006.6
2023-07-01 03:19:19.865,2,35.2,165,17.0,96.5,1006.6
2023-07-01 03:21:13.463,3,52.09,0,17.0,96.5,1006.6
2023-07-01 03:31:14.821,3,52.09,0,17.0,96.5,1006.6
2023-07-01 03:34:14.868,1,27.31,154,17.0,96.5,1006.6
2023-07-01 03:39:22.596,2,35.13,165,16.9,96.5,1006.5
2023-07-01 03:41:16.167,3,52.09,0,16.9,96.5,1006.5
2023-07-01 03:44:16.227,1,27.31,154,16.9,96.5,1006.5
2023-07-01 03:49:23.950,2,35.13,165,17.2,97.0,1006.5
2023-07-01 03:51:17.519,3,51.95,0,17.2,97.0,1006.5
2023-07-01 03:54:17.586,1,27.31,154,17.2,97.0,1006.5
2023-07-01 03:59:25.312,2,35.13,165,17.5,97.0,1006.5
2023-07-01 04:01:18.901,3,51.95,0,17.5,97.0,1006.5
2023-07-01 04:04:18.949,1,27.31,154,17.5,97.0,1006.5
2023-07-01 04:09:26.670,2,35.05,165,17.7,97.0,1006.5
2023-07-01 04:11:20.238,3,51.95,0,17.7,97.0,1006.5
2023-07-01 04:14:20.310,1,27.19,154,17.7,97.0,1006.5
2023-07-01 04:19:28.030,2,35.05,165,17.9,97.0,1006.4
2023-07-01 04:21:21.594,3,51.95,0,17.9,97.0,1006.4
2023-07-01 04:24:21.669,1,27.19,154,17.9,97.0,1006.4
2023-07-01 04:29:29.400,2,35.05,165,18.1,97.0,1006.5
2023-07-01 04:31:22.959,3,51.95,0,18.1,97.0,1006.5
2023-07-01 04:34:23.026,1,27.19,154,18.1,97.0,1006.5
2023-07-01 04:39:30.751,2,34.98,165,18.2,96.5,1006.5
2023-07-01 04:41:24.310,3,51.95,0,18.2,96.5,1006.5
2023-07-01 04:44:24.410,1,27.19,154,18.2,96.5,1006.5
2023-07-01 04:49:32.120,2,34.98,165,18.5,95.5,1006.5
2023-07-01 04:51:25.678,3,51.95,0,18.5,95.5,1006.5
2023-07-01 04:54:25.767,1,27.14,154,18.5,95.5,1006.5
2023-07-01 04:59:33.475,2,34.98,165,18.5,94.5,1006.5
2023-07-01 05:01:27.032,3,51.95,0,18.5,94.5,1006.5
2023-07-01 05:04:27.120,1,27.14,154,18.5,94.5,1006.5
2023-07-01 05:09:34.824,2,34.98,165,18.7,93.5,1006.5
2023-07-01 05:11:28.385,3,51.95,0,18.7,93.5,1006.5
2023-07-01 05:14:28.480,1,27.14,154,18.7,93.5,1006.5
2023-07-01 05:19:36.207,2,34.91,165,19.1,93.0,1006.5
2023-07-01 05:21:29.740,3,51.95,0,19.1,93.0,1006.5
2023-07-01 05:24:29.872,1,27.07,154,19.1,93.0,1006.5
2023-07-01 05:29:37.574,2,34.98,165,19.1,91.5,1006.4
2023-07-01 05:34:31.233,1,27.07,154,19.1,91.5,1006.4
2023-07-01 05:39:38.937,2,34.98,165,19.3,91.5,1006.4
2023-07-01 05:41:32.468,3,52.09,0,19.3,91.5,1006.4
2023-07-01 05:44:32.594,1,27.07,154,19.3,91.5,1006.4
2023-07-01 05:51:33.823,3,52.09,0,19.2,90.5,1006.7
2023-07-01 05:54:33.958,1,27.02,154,19.2,90.5,1006.7
2023-07-01 05:59:41.651,2,34.91,165,19.0,91.5,1006.8
2023-07-01 06:01:35.201,3,52.09,0,19.0,91.5,1006.8
2023-07-01 06:04:35.315,1,27.02,154,19.0,91.5,1006.8
2023-07-01 06:09:43.008,2,34.98,165,18.8,92.0,1006.8
2023-07-01 06:11:36.542,3,52.09,0,18.8,92.0,1006.8
2023-07-01 06:14:36.686,1,27.02,154,18.8,92.0,1006.8
2023-07-01 06:19:44.375,2,34.91,165,18.9,92.5,1006.9
2023-07-01 06:24:38.048,1,26.95,154,18.9,92.5,1006.9
2023-07-01 06:29:45.744,2,34.91,165,18.9,92.5,1007.0
2023-07-01 06:31:39.260,3,52.09,0,18.9,92.5,1007.0
2023-07-01 06:34:39.425,1,27.02,154,18.9,92.5,1007.0
2023-07-01 06:39:47.123,2,34.91,165,19.0,92.0,1007.1
2023-07-01 06:41:40.626,3,52.09,0,19.0,92.0,1007.1
2023-07-01 06:44:40.802,1,26.95,154,19.0,92.0,1007.1
2023-07-01 06:49:48.486,2,34.91,165,19.6,91.5,1007.0
2023-07-01 06:51:41.983,3,52.09,0,19.6,91.5,1007.0
2023-07-01 06:54:42.150,1,26.95,154,19.6,91.5,1007.0
2023-07-01 06:59:49.843,2,34.83,165,19.8,90.5,1007.1
2023-07-01 07:01:43.323,3,52.16,0,19.8,90.5,1007.1
2023-07-01 07:04:43.517,1,26.95,154,19.8,90.5,1007.1
2023-07-01 07:09:51.203,2,34.91,165,19.5,90.5,1007.0
2023-07-01 07:11:44.714,3,52.09,0,19.5,90.5,1007.0
2023-07-01 07:14:44.910,1,26.9,154,19.5,90.5,1007.0
2023-07-01 07:19:52.558,2,34.91,165,19.2,91.5,1007.1
2023-07-01 07:21:46.061,3,52.16,0,19.2,91.5,1007.1
2023-07-01 07:24:46.275,1,26.9,154,19.2,91.5,1007.1
2023-07-01 07:29:53.917,2,34.91,165,19.4,91.5,1007.0
2023-07-01 07:31:47.421,3,52.16,0,19.4,91.5,1007.0
2023-07-01 07:34:47.622,1,26.84,154,19.4,91.5,1007.0
2023-07-01 07:39:55.264,2,34.91,165,19.7,90.5,1007.0
2023-07-01 07:41:48.773,3,52.16,0,19.7,90.5,1007.0
2023-07-01 07:44:48.987,1,26.84,154,19.7,90.5,1007.0
2023-07-01 07:49:56.644,2,34.91,165,20.0,89.0,1007.0
2023-07-01 07:51:50.128,3,52.16,0,20.0,89.0,1007.0
2023-07-01 07:54:50.349,1,26.84,154,20.0,89.0,1007.0
2023-07-01 07:59:58.015,2,34.91,165,20.1,89.0,1007.1
2023-07-01 08:01:51.487,3,52.16,0,20.1,89.0,1007.1
2023-07-01 08:04:51.722,1,26.84,154,20.1,89.0,1007.1
2023-07-01 08:09:59.358,2,34.91,165,20.2,88.5,1007.1
2023-07-01 08:11:52.837,3,52.16,0,20.2,88.5,1007.1
2023-07-01 08:14:53.097,1,26.77,154,20.2,88.5,1007.1
2023-07-01 08:20:00.711,2,34.83,165,20.0,87.5,1007.1
2023-07-01 08:21:54.200,3,52.16,0,20.0,87.5,1007.1
2023-07-01 08:24:54.444,1,26.77,154,20.0,87.5,1007.1
2023-07-01 08:30:02.077,2,34.83,165,20.5,88.0,1007.0
2023-07-01 08:31:55.556,3,52.23,0,20.5,88.0,1007.0
2023-07-01 08:34:55.809,1,26.77,154,20.5,88.0,1007.0
2023-07-01 08:40:03.425,2,34.83,165,21.2,85.5,1006.9
2023-07-01 08:41:56.913,3,52.16,0,21.2,85.5,1006.9
2023-07-01 08:44:57.184,1,26.72,154,21.2,85.5,1006.9
2023-07-01 08:50:04.805,2,34.83,165,21.9,83.5,1006.9
2023-07-01 08:51:58.259,3,52.23,0,21.9,83.5,1006.9
2023-07-01 08:54:58.555,1,26.77,154,21.9,83.5,1006.9
2023-07-01 09:00:06.174,2,34.75,165,23.4,82.0,1006.7
2023-07-01 09:01:59.629,3,52.23,0,23.4,82.0,1006.7
2023-07-01 09:04:59.908,1,26.72,154,23.4,82.0,1006.7
2023-07-01 09:10:07.528,2,34.83,165,25.3,73.5,1006.5
2023-07-01 09:12:01.011,3,52.23,0,25.3,73.5,1006.5
2023-07-01 09:15:01.286,1,26.72,154,25.3,73.5,1006.5
2023-07-01 09:20:08.924,2,34.83,165,25.7,72.5,1006.4
2023-07-01 09:22:02.367,3,52.3,0,25.7,72.5,1006.4
2023-07-01 09:25:02.634,1,26.65,154,25.7,72.5,1006.4
2023-07-01 09:30:10.288,2,34.83,165,26.7,69.0,1006.3
2023-07-01 09:32:03.747,3,52.43,0,26.7,69.0,1006.3
2023-07-01 09:35:04.003,1,26.65,154,26.7,69.0,1006.3
2023-07-01 09:40:11.656,2,34.83,165,27.4,65.5,1006.1
2023-07-01 09:42:05.113,3,52.5,0,27.4,65.5,1006.1
2023-07-01 09:45:05.378,1,26.6,154,27.4,65.5,1006.1
2023-07-01 09:50:13.007,2,34.91,165,28.4,63.5,1006.1
2023-07-01 09:52:06.476,3,52.63,0,28.4,63.5,1006.1
2023-07-01 09:55:06.747,1,26.6,154,28.4,63.5,1006.1
2023-07-01 10:00:14.374,2,34.91,165,28.1,63.0,1006.0
2023-07-01 10:02:07.842,3,52.7,0,28.1,63.0,1006.0
2023-07-01 10:05:08.102,1,26.6,154,28.1,63.0,1006.0
2023-07-01 10:10:15.723,2,34.91,165,26.6,65.0,1005.8
2023-07-01 10:12:09.212,3,52.83,0,26.6,65.0,1005.8
2023-07-01 10:15:09.484,1,26.6,154,26.6,65.0,1005.8
